params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'nu': 0.0011672755936160684, 'eta0': 0.021760553121566772, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.037308841943740845}","{'f1_score': [0.35841905793178125, 0.0, 0.0], 'precision': [0.23795830337886412, 0.0, 0.0], 'recall': [0.7258771929824561, 0.0, 0.0], 'roc_auc': [0.8583665466700952, 0.6792786128824047, 0.9655107212274633], 'pr_auc': [0.36714213853140426, 0.21412824770084218, 0.9868532824061187], 'specificity': [0.8637181794805863, 1.0, 1.0], 'fit_time': [0.02547287940979004, 0.06853842735290527, 0.08795714378356934], 'score_time': [0.05087566375732422, 0.08844947814941406, 0.04831123352050781]}",0.11947301931059374,0.16896036424670435,0.9545727264935288,0.06424386629448361,0.07931943445962138,0.11217461997256037,0.24195906432748537,0.34218179031103396,0.834385293593321,0.11807774370095765,0.5227078895461217,0.334092324546821,0.06065615018208822,0.026110898664877775,0.0625454584757487,0.018346802665134984
"{'nu': 0.0002242236223537475, 'eta0': 0.015058064833283424, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 3.4112751483917236}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5195658383319052, 0.5], 'pr_auc': [0.05538013116346854, 0.16402609506057783, 0.6453728443041049], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.034821510314941406, 0.07578063011169434, 0.14009451866149902], 'score_time': [0.08540129661560059, 0.09718871116638184, 0.10662007331848145]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5065219461106351,0.009223424642726557,0.2882596901760504,0.2563829687612507,0.08356555302937825,0.04332863056693813,0.09640336036682129,0.008680311173395329
"{'nu': 0.0033384442795068026, 'eta0': 0.0690721720457077, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 4.8432416915893555}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.49852908337957264, 0.5831905169951442, 1.0], 'pr_auc': [0.05522565209548753, 0.17443012884043607, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.043581485748291016, 0.058571815490722656, 0.10350298881530762], 'score_time': [0.1615900993347168, 0.13982224464416504, 0.11642718315124512]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6939065334582389,0.21918302440369342,0.40988526031197453,0.4201023536527012,0.06855209668477376,0.02546044176085544,0.13927984237670898,0.018441672008680562
"{'nu': 0.00107280642259866, 'eta0': 0.06235621124505997, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 8.025425910949707}","{'f1_score': [0.37264957264957266, 0.23326502732240437, 0.8748676688545416], 'precision': [0.8449612403100775, 0.1477076124567474, 1.0], 'recall': [0.23903508771929824, 0.5543831168831169, 0.7775686864885208], 'roc_auc': [0.42288669571846826, 0.3407598988415184, 0.8990673382793448], 'pr_auc': [0.2529839760367954, 0.11148646262132697, 0.9629781361132557], 'specificity': [0.9974286448958601, 0.4371608111968009, 1.0], 'fit_time': [0.04873466491699219, 0.11199593544006348, 0.1509714126586914], 'score_time': [0.09845900535583496, 0.10761070251464844, 0.10881233215332031]}",0.49359408960883955,0.2755408857043867,0.8115298186975538,0.2647209452733097,0.6642229509222749,0.3706753524799172,0.5236622970303121,0.22092598433284374,0.5542379776131104,0.24612553527882186,0.442482858257126,0.3725514615714965,0.10390067100524902,0.04212867690700432,0.10496068000793457,0.004623476931808615
"{'nu': 0.0032506396528333426, 'eta0': 0.02473297528922558, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 2.2697410583496094}","{'f1_score': [0.1049482163406214, 0.0, 0.0], 'precision': [0.05538013116346854, 0.0, 0.0], 'recall': [1.0, 0.0, 0.0], 'roc_auc': [0.6241722041024392, 0.5849757212225078, 1.0], 'pr_auc': [0.07356718975640454, 0.17490062464508802, 1.0], 'specificity': [0.0, 1.0, 1.0], 'fit_time': [0.03818345069885254, 0.07508111000061035, 0.08897686004638672], 'score_time': [0.0794672966003418, 0.08027815818786621, 0.08589005470275879]}",0.034982738780207134,0.049473063631924157,0.6666666666666666,0.4714045207910317,0.018460043721156182,0.026106444192459367,0.3333333333333333,0.4714045207910317,0.7363826417749824,0.18709119832440388,0.4161559381338309,0.41490764650210626,0.0674138069152832,0.021433358124478823,0.0818785031636556,0.002855845869054273
"{'nu': 0.004367387853562832, 'eta0': 0.01992092840373516, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.375752717256546}","{'f1_score': [0.10625148561920608, 0.0, 0.0], 'precision': [0.05616989193264639, 0.0, 0.0], 'recall': [0.9802631578947368, 0.0, 0.0], 'roc_auc': [0.6216525862418968, 0.7142959154527277, 1.0], 'pr_auc': [0.06990100848100929, 0.2354290082170839, 1.0], 'specificity': [0.03432759064026742, 1.0, 1.0], 'fit_time': [0.0244448184967041, 0.06310081481933594, 0.08736276626586914], 'score_time': [0.0543975830078125, 0.0875084400177002, 0.33442044258117676]}",0.035417161873068696,0.05008743066165704,0.6781091968800892,0.4552223393753457,0.01872329731088213,0.02647874098939321,0.3267543859649123,0.4621004841964718,0.7786495005648749,0.16102324741467428,0.4351100055660311,0.40511348947577935,0.05830279986063639,0.02590923578608953,0.15877548853556314,0.12493316779848496
"{'nu': 0.00014536434900946915, 'eta0': 0.020431438460946083, 'learning_rate': 'constant', 'kernel_type': 'linear', 'gamma': 0.7138009071350098}","{'f1_score': [0.00437636761487965, 0.2183555100648243, 0.08054903377280116], 'precision': [1.0, 0.1883460859329017, 1.0], 'recall': [0.0021929824561403508, 0.2597402597402597, 0.041964621753857734], 'roc_auc': [0.3114469285839953, 0.4803352799014753, 0.0805608472837323], 'pr_auc': [0.33679196613331963, 0.3582612230384121, 0.48286076203000317], 'specificity': [1.0, 0.8030562696372465, 1.0], 'fit_time': [0.021300792694091797, 0.049538373947143555, 0.06392240524291992], 'score_time': [0.02503490447998047, 0.026895999908447266, 0.02452874183654785]}",0.10109363715083503,0.08855630561728872,0.9343520898790821,0.09284016483445195,0.7294486953109672,0.38261732440896573,0.10129928798341926,0.11320512936419407,0.2907810185897343,0.1638601214870532,0.3926379837339116,0.06439640021312515,0.04492052396138509,0.017703933045773244,0.025486548741658527,0.0010178292584624308
"{'nu': 0.0009965290082618594, 'eta0': 0.02835049480199814, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.035543441772461}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5329133453329905, 0.5825478434732934, 1.0], 'pr_auc': [0.059052059052059055, 0.17443012884043607, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.042022705078125, 0.0868995189666748, 0.11313247680664062], 'score_time': [0.16524648666381836, 0.10651373863220215, 0.1263723373413086]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7051537296020945,0.20947018598848535,0.41116072929749836,0.41902807367216927,0.08068490028381348,0.02936115373358055,0.13271085421244302,0.02439284758463119
"{'nu': 0.004610888659954071, 'eta0': 0.013679628260433674, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.9772778749465942}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7491379475624005, 0.5855469865752643, 1.0], 'pr_auc': [0.14181147212009326, 0.17509948834565095, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.034623146057128906, 0.08300399780273438, 0.11702895164489746], 'score_time': [0.061891794204711914, 0.10184335708618164, 0.15098261833190918]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7782283113792215,0.1704455182445059,0.4389703201552481,0.39694059106797236,0.07821869850158691,0.033811768323010936,0.1049059232076009,0.03643558900628018
"{'nu': 0.0013291548239067197, 'eta0': 0.0640459880232811, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 6.33218240737915}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5000642838776035, 0.5822622107969151, 0.9998287671232876], 'pr_auc': [0.055386857767520954, 0.17415889171614363, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.08502793312072754, 0.08625602722167969, 0.17899513244628906], 'score_time': [0.6622273921966553, 0.09910750389099121, 0.12096047401428223]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6940517539326021,0.218805562306386,0.40978586757639873,0.42001960020590867,0.1167596975962321,0.044009953927204255,0.2940984567006429,0.26045930320349187
"{'nu': 0.0006650586728937924, 'eta0': 0.03584793955087662, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 7.095594882965088}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5773350471293917, 0.9998287671232876], 'pr_auc': [0.05538013116346854, 0.17317964576890638, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.07475090026855469, 0.06426525115966797, 0.23391342163085938], 'score_time': [0.635761022567749, 0.11509919166564941, 0.31414127349853516]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6923879380842264,0.2196741145406004,0.40945721005930213,0.4202048190735675,0.12430985768636067,0.077619555660115,0.35500049591064453,0.21451385748815593
"{'nu': 0.0002129063504980877, 'eta0': 0.016214236617088318, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 1.465937852859497}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.49780701754385964, 0.528063410454156, 0.4877681595784719], 'pr_auc': [0.05515138664431655, 0.16552465403735053, 0.6410453521797351], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.024526119232177734, 0.0702204704284668, 0.08612346649169922], 'score_time': [0.06793475151062012, 0.0786750316619873, 0.08154463768005371]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5045461958588292,0.017126766654456317,0.28724046428713407,0.25420331568946347,0.060290018717447914,0.026108985691279778,0.07605147361755371,0.005857732382393897
"{'nu': 0.0035148465540260077, 'eta0': 0.017132217064499855, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 0.9114785194396973}","{'f1_score': [0.1049482163406214, 0.0, 0.0], 'precision': [0.05538013116346854, 0.0, 0.0], 'recall': [1.0, 0.0, 0.0], 'roc_auc': [0.8192467057332196, 0.5855469865752643, 1.0], 'pr_auc': [0.21056942542011017, 0.17509948834565095, 1.0], 'specificity': [0.0, 1.0, 1.0], 'fit_time': [0.023791074752807617, 0.07329750061035156, 0.08738136291503906], 'score_time': [0.0551755428314209, 0.07946443557739258, 0.1639385223388672]}",0.034982738780207134,0.049473063631924157,0.6666666666666666,0.4714045207910317,0.018460043721156182,0.026106444192459367,0.3333333333333333,0.4714045207910317,0.8015978974361614,0.1696593359449867,0.4618896379219204,0.380776925457122,0.06148997942606608,0.02727018340638631,0.09952616691589355,0.0466133115898448
"{'nu': 0.003809634130448103, 'eta0': 0.05621308833360672, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 4.607402801513672}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5007485688378828, 0.582762067980577, 1.0], 'pr_auc': [0.055457310511502246, 0.17435607132748374, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.037749290466308594, 0.06941556930541992, 0.23504018783569336], 'score_time': [0.16516733169555664, 0.1642131805419922, 0.12964177131652832]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6945035456061532,0.21859798145731044,0.4099377939463287,0.42005101602114,0.11406834920247395,0.08651137732732168,0.15300742785135904,0.016526605420426797
"{'nu': 0.00010398446465842426, 'eta0': 0.06615661084651947, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 1.0882189273834229}","{'f1_score': [0.055226824457593686, 0.20464054773678206, 0.19803323160393355], 'precision': [0.27450980392156865, 0.13363139592647788, 1.0], 'recall': [0.03070175438596491, 0.4366883116883117, 0.10989838163342115], 'roc_auc': [0.30334997947427067, 0.36806552487786426, 0.26842064899644774], 'pr_auc': [0.15735841804268239, 0.11733893993781239, 0.6489004325261079], 'specificity': [0.9952429930573412, 0.5018566123964582, 1.0], 'fit_time': [0.046982765197753906, 0.13615655899047852, 0.18182587623596191], 'score_time': [0.139326810836792, 0.10950303077697754, 0.13292217254638672]}",0.15263353459943643,0.06892974462988904,0.8323665351512665,0.2337138764362743,0.4693803999493489,0.379587101491645,0.19242948256923256,0.17571721248227362,0.31327871778286087,0.04128123226242224,0.30786593016886754,0.24170062543772955,0.12165506680806477,0.0559963457453733,0.12725067138671875,0.012818967933421495
"{'nu': 0.001415529870428145, 'eta0': 0.04575493931770325, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 0.6624855995178223}","{'f1_score': [0.017130620985010708, 0.22685841604213086, 0.133801580333626], 'precision': [0.36363636363636365, 0.15114709851551958, 1.0], 'recall': [0.008771929824561403, 0.45454545454545453, 0.07169740308618743], 'roc_auc': [0.30591231227979954, 0.38686314578024084, 0.24980614659648073], 'pr_auc': [0.22833316866397455, 0.12102254478556365, 0.6358719722546354], 'specificity': [0.999100025713551, 0.5508426163953156, 1.0], 'fit_time': [0.06334662437438965, 0.1389448642730713, 0.18505573272705078], 'score_time': [0.1702437400817871, 0.11150813102722168, 0.11315059661865234]}",0.12593020578692252,0.0858017323361295,0.8499808807029555,0.2115230143005242,0.5049278207172944,0.3606570568399613,0.1783382624854011,0.19699020873396106,0.3141938682188404,0.056258886011562065,0.3284092285680579,0.2217790139842692,0.12911574045817056,0.050171276777497824,0.13163415590922037,0.027309331931150628
"{'nu': 0.00041861171484924853, 'eta0': 0.0185093954205513, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 2.394895553588867}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.520851185375607, 0.5], 'pr_auc': [0.05538013116346854, 0.16433239962651727, 0.6453728443041049], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03275156021118164, 0.06861329078674316, 0.0947866439819336], 'score_time': [0.08601212501525879, 0.07854723930358887, 0.10733342170715332]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5069503951252023,0.009829343049913005,0.2883617916980303,0.2563335300774938,0.0653838316599528,0.025428461210485656,0.09063092867533366,0.012197297098963134
"{'nu': 0.0043688551522791386, 'eta0': 0.087215356528759, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.7329654693603516}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6547442629458706, 0.585261353898886, 1.0], 'pr_auc': [0.08038886457605746, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.030948400497436523, 0.07530355453491211, 0.09302806854248047], 'score_time': [0.05891227722167969, 0.08368420600891113, 0.1259627342224121]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7466685389482522,0.18136444071053506,0.4184629548586858,0.41301881949883756,0.06642667452494304,0.026109647580658174,0.08951973915100098,0.027682497855637818
"{'nu': 0.0005207475041970611, 'eta0': 0.026845326647162437, 'learning_rate': 'adaptive', 'kernel_type': 'poly', 'gamma': 1.1274784803390503}","{'f1_score': [0.054901960784313725, 0.16445623342175067, 0.23777151384513348], 'precision': [0.25925925925925924, 0.1169811320754717, 1.0], 'recall': [0.03070175438596491, 0.2767857142857143, 0.13492660895747083], 'roc_auc': [0.30301784610665256, 0.37860217117929196, 0.2734063162182088], 'pr_auc': [0.1507878825671896, 0.125458852486016, 0.6521800100480452], 'specificity': [0.9948572897917203, 0.6323907455012854, 1.0], 'fit_time': [0.1773834228515625, 0.2053203582763672, 0.31081390380859375], 'score_time': [0.10536766052246094, 0.08704352378845215, 0.09217071533203125]}",0.1523765693503993,0.07514322800369755,0.8757493450976686,0.1720933232584502,0.458746797111577,0.3871063924353474,0.14747135920971668,0.1008542079741967,0.3183421111680511,0.04429196164845498,0.30947558170041695,0.24254914807521552,0.2311725616455078,0.05745824934324472,0.09486063321431477,0.007718818580660907
"{'nu': 0.002285467926412821, 'eta0': 0.08101925998926163, 'learning_rate': 'adaptive', 'kernel_type': 'rbf', 'gamma': 4.618073463439941}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.507312854971061, 0.5844758640388461, 1.0], 'pr_auc': [0.05619418767512773, 0.1747517730496454, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.061708688735961914, 0.18522095680236816, 0.3281378746032715], 'score_time': [0.1257307529449463, 0.16651511192321777, 0.10294914245605469]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6972629063366357,0.21637289325283518,0.41031532024159106,0.4197697713578973,0.19168917338053384,0.10886537906900091,0.1317316691080729,0.02629532740079795
"{'nu': 0.00041612377390265465, 'eta0': 0.04597766697406769, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 2.956169366836548}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5194038628971502, 0.5828334761496715, 1.0], 'pr_auc': [0.0581307288126416, 0.17445482866043613, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0301058292388916, 0.06351566314697266, 0.09806442260742188], 'score_time': [0.11443328857421875, 0.08612656593322754, 0.08943963050842285]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7007457796822739,0.21318324706352,0.4108618524910259,0.4192816409758316,0.06389530499776204,0.02774527826626199,0.09666649500528972,0.01263561934929869
"{'nu': 0.002523043192923069, 'eta0': 0.02158147096633911, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.701805591583252}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5115330351463643, 0.5846186803770351, 1.0], 'pr_auc': [0.0624969121896561, 0.17477656405163852, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.039742231369018555, 0.05970287322998047, 0.10405421257019043], 'score_time': [0.07675552368164062, 0.10605096817016602, 0.15326976776123047]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6987172385077999,0.21511834675199967,0.4124244920804316,0.41799953204580353,0.06783310572306316,0.02687729204860061,0.11202541987101237,0.03152118802342399
"{'nu': 0.0005905087455175817, 'eta0': 0.0615120530128479, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 4.4778828620910645}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4956140350877193, 0.5764067409311625, 1.0], 'pr_auc': [0.058842928830444854, 0.17325270707354803, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04191422462463379, 0.07232165336608887, 0.12056422233581543], 'score_time': [0.16117596626281738, 0.18333077430725098, 0.1156148910522461]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.690673592006294,0.22119973680076688,0.410698545301331,0.4193085997384143,0.07826670010884602,0.03238274458794781,0.15337387720743814,0.028190005988794613
"{'nu': 0.0015879891579970717, 'eta0': 0.02498796209692955, 'learning_rate': 'adaptive', 'kernel_type': 'rbf', 'gamma': 0.7413321733474731}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.7338241463777726, 0.5856898029134533, 1.0], 'pr_auc': [0.12053363939397232, 0.17514927495024168, 1.0], 'specificity': [0.9961429673437902, 1.0, 1.0], 'fit_time': [0.06134366989135742, 0.17821931838989258, 0.3528597354888916], 'score_time': [0.06860208511352539, 0.11434149742126465, 0.1875605583190918]}",0.0,0.0,0.9987143224479301,0.0018182226309759629,0.0,0.0,0.0,0.0,0.7731713164304086,0.1714144775990573,0.4318943047814046,0.4023296969871489,0.19747424125671387,0.119787222931112,0.12350138028462727,0.04899460635214696
