trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
63,0.5496330372089583,0.4063744018884014,14.325863532055688,103,0.0021572573390359596,0.8403561425169932,0.4668960556400934
64,0.5706902559906025,0.40926508887487156,16.142516711573094,64,0.002787088438425813,0.7052853425333507,0.35757843234064896
65,0.5582480285165885,0.408923200343383,14.932482817320553,84,0.0031212353811307376,0.6866001631946466,0.4233286314053659
66,0.5789913816769349,0.3894677681934371,18.95236134834978,56,0.0026118390035400323,0.6023232552773424,0.42917630081684666
67,0.6248823120620407,0.3780021522441048,24.688015981793587,27,0.0026937391182057418,0.8553374770505426,0.5100188255214599
68,0.560815601475756,0.4072850179013504,15.353058357440563,91,0.002842965646398941,0.822145493834529,0.43627834246425523
69,0.5676894888324034,0.39720609678488267,17.04833920475208,95,0.0025798274977846336,0.8971538109656767,0.5868423584965134
70,0.6246970535429336,0.383254419313244,24.144263422968958,55,0.002409094825888542,0.6274905823587169,0.45673893878777305
71,0.5814878459950316,0.4129628264239493,16.852501957108224,69,0.0027416151181306196,0.7009068536346539,0.5223243548819385
72,0.554514784265948,0.3991569174850422,15.535786678090584,52,0.0023820035846623855,0.7120513520493097,0.567323925695661
73,0.5924505826261197,0.42392514810307236,16.852543452304737,56,0.001960613549408535,0.7033242104361834,0.5545887691687007
74,0.5559611625874078,0.40754381511253823,14.841734747486957,53,0.003415274546534966,0.6931329060589257,0.4518969531464206
75,0.5673299719137165,0.3775068921491121,18.98230797646044,45,0.002532824154179349,0.7247374971180369,0.49264403277871494
76,0.5289567243090972,0.3749635281070672,15.399319620203006,48,0.0027917062411478414,0.643379243100341,0.5125348883334001
77,0.5508735626385811,0.4035573351803109,14.731622745827021,51,0.002425608701777308,0.7461937840244038,0.500912082026308
78,0.6243792981750629,0.2697459682833754,35.46333298916875,22,0.0027431679764939485,0.8433876067847899,0.5865070964734348
79,0.6128176570067915,0.375916521050491,23.690113595630045,52,0.0024773556998588125,0.6745213990256367,0.43266534725901806
80,0.6330664952530153,0.34500583335245,28.80606619005653,30,0.0025662973237446625,0.7452494636184624,0.4683042998233107
81,0.6118291783402681,0.3938924709223686,21.793670741789946,25,0.002413963838434836,0.7567422256249279,0.6221637338319994
82,0.6813728003450731,0.34241936861024,33.895343173483305,10,0.0029431645199033615,0.8338168726877013,0.5186643358252347
83,0.635933097747832,0.3751521815783501,26.07809161694819,29,0.002417064340221328,0.6119832251925632,0.4405189615651331
