params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time,roc_auc_adjusted
"{'n_estimators': 64.98678588867188, 'contamination': 0.004713557194918394, 'max_samples': 0.8036110401153564, 'max_features': 0.8568209409713745}","{'roc_auc': [0.8530585106382979, 0.9335106382978723, 0.8911290322580645], 'fit_time': [0.11141753196716309, 0.1165163516998291, 0.09984922409057617], 'score_time': [0.004351615905761719, 0.0019941329956054688, 0.002991914749145508]}",0.8925660603980782,0.03286015823297781,0.10926103591918945,0.00697309792892058,0.0031125545501708984,0.0009662114637811883,0.8597059021651003
"{'n_estimators': 224.64073181152344, 'contamination': 0.004916415084153414, 'max_samples': 0.685095489025116, 'max_features': 0.6917791962623596}","{'roc_auc': [0.8577127659574467, 0.9268617021276595, 0.9368279569892473], 'fit_time': [0.3780636787414551, 0.34125399589538574, 0.3902323246002197], 'score_time': [0.008244514465332031, 0.007019996643066406, 0.012369394302368164]}",0.9071341416914512,0.03518224783014641,0.36984999974568683,0.0208217444460326,0.009211301803588867,0.0022883796519802806,0.8719518938613048
"{'n_estimators': 72.95468139648438, 'contamination': 0.0026028763968497515, 'max_samples': 0.5303399562835693, 'max_features': 0.3333946168422699}","{'roc_auc': [0.8331117021276595, 0.9288563829787234, 0.928763440860215], 'fit_time': [0.18966078758239746, 0.12776589393615723, 0.1115720272064209], 'score_time': [0.004985332489013672, 0.001996278762817383, 0.0019958019256591797]}",0.8969105086555326,0.04511258468428434,0.14299956957499185,0.03365028260768984,0.0029924710591634116,0.0014091658444583535,0.8517979239712482
"{'n_estimators': 236.47421264648438, 'contamination': 0.0030299723148345947, 'max_samples': 0.4754767119884491, 'max_features': 0.9266338348388672}","{'roc_auc': [0.8304521276595744, 0.9281914893617021, 0.939516129032258], 'fit_time': [0.3630557060241699, 0.3563709259033203, 0.3989369869232178], 'score_time': [0.008095741271972656, 0.007976293563842773, 0.011693716049194336]}",0.8993865820178448,0.048962782560984235,0.372787872950236,0.018690526878520027,0.009255250295003256,0.0017249450937187106,0.8504237994568606
"{'n_estimators': 26.443199157714844, 'contamination': 0.004755569156259298, 'max_samples': 0.948008120059967, 'max_features': 0.9747217893600464}","{'roc_auc': [0.8191489361702128, 0.9454787234042553, 0.9361559139784946], 'fit_time': [0.0414738655090332, 0.039481401443481445, 0.058114051818847656], 'score_time': [0.000997304916381836, 0.001994609832763672, 0.001995086669921875]}",0.9002611911843209,0.05748116867869305,0.0463564395904541,0.008353584549883601,0.0016623338063557942,0.00047024647807890086,0.8427800225056279
"{'n_estimators': 77.8046875, 'contamination': 0.002600402571260929, 'max_samples': 0.36534973978996277, 'max_features': 0.44497615098953247}","{'roc_auc': [0.8224734042553191, 0.9375, 0.9220430107526882], 'fit_time': [0.1803441047668457, 0.2521827220916748, 0.14347434043884277], 'score_time': [0.004986763000488281, 0.004507303237915039, 0.0029914379119873047]}",0.8940054716693359,0.05097291522982538,0.1920003890991211,0.04513889515499601,0.004161834716796875,0.000850428098670717,0.8430325564395105
"{'n_estimators': 204.1249237060547, 'contamination': 0.004081001505255699, 'max_samples': 0.6889684200286865, 'max_features': 0.4137098789215088}","{'roc_auc': [0.8617021276595745, 0.9215425531914895, 0.9388440860215054], 'fit_time': [0.3263692855834961, 0.30663371086120605, 0.32392001152038574], 'score_time': [0.0062351226806640625, 0.005384206771850586, 0.00498652458190918]}",0.9073629222908565,0.033050636749661445,0.3189743359883626,0.008783241894115272,0.005535284678141276,0.0005208119963931073,0.874312285541195
"{'n_estimators': 226.47695922851562, 'contamination': 0.0010108964052051306, 'max_samples': 0.5556004047393799, 'max_features': 0.7629350423812866}","{'roc_auc': [0.8351063829787234, 0.9235372340425533, 0.9348118279569892], 'fit_time': [0.4392268657684326, 0.36216282844543457, 0.36476612091064453], 'score_time': [0.009368896484375, 0.007369041442871094, 0.007227897644042969]}",0.897818481659422,0.04458239269552585,0.3887186050415039,0.035730543275647814,0.007988611857096354,0.0009777080792047017,0.8532360889638961
"{'n_estimators': 139.1402130126953, 'contamination': 0.00493832491338253, 'max_samples': 0.9354239702224731, 'max_features': 0.9234789609909058}","{'roc_auc': [0.8723404255319149, 0.9375, 0.9274193548387097], 'fit_time': [0.217071533203125, 0.21445751190185547, 0.5260007381439209], 'score_time': [0.00498652458190918, 0.004988193511962891, 0.005983591079711914]}",0.9124199267902083,0.028637733471210222,0.3191765944163005,0.14625064808594507,0.005319436391194661,0.0004696287782504161,0.8837821933189981
"{'n_estimators': 96.69680786132812, 'contamination': 0.0002378029457759112, 'max_samples': 0.5332075357437134, 'max_features': 0.9497536420822144}","{'roc_auc': [0.8597074468085106, 0.918218085106383, 0.946236559139785], 'fit_time': [0.283092737197876, 0.14216160774230957, 0.211777925491333], 'score_time': [0.003988981246948242, 0.0029938220977783203, 0.002996206283569336]}",0.9080540303515595,0.03604906681181323,0.2123440901438395,0.05753628547398425,0.0033263365427652993,0.0004685615748022496,0.8720049635397463
"{'n_estimators': 230.238037109375, 'contamination': 0.0015217980835586786, 'max_samples': 0.7071648240089417, 'max_features': 0.7202185392379761}","{'roc_auc': [0.8550531914893618, 0.9308510638297873, 0.9408602150537635], 'fit_time': [0.3475034236907959, 0.3423593044281006, 0.42792844772338867], 'score_time': [0.006453990936279297, 0.005986690521240234, 0.006063699722290039]}",0.9089214901243041,0.03830918928424016,0.37259705861409503,0.039181521633888,0.0061681270599365234,0.00020456656799172512,0.8706123008400639
"{'n_estimators': 176.0545196533203, 'contamination': 0.003321993863210082, 'max_samples': 0.8485152125358582, 'max_features': 0.3900424540042877}","{'roc_auc': [0.8683510638297872, 0.9341755319148936, 0.9213709677419355], 'fit_time': [0.3280043601989746, 0.2680513858795166, 0.2682523727416992], 'score_time': [0.005321502685546875, 0.005982160568237305, 0.0041730403900146484]}",0.9079658544955388,0.028495472687584796,0.2881027062733968,0.0282148493814531,0.005158901214599609,0.0007474661123104533,0.879470381807954
"{'n_estimators': 168.51385498046875, 'contamination': 0.002844237955287099, 'max_samples': 0.6543037295341492, 'max_features': 0.514922022819519}","{'roc_auc': [0.8490691489361702, 0.9102393617021276, 0.9361559139784947], 'fit_time': [0.4420633316040039, 0.2655060291290283, 0.36150264739990234], 'score_time': [0.005484580993652344, 0.006027698516845703, 0.005339860916137695]}",0.8984881415389309,0.03651113567919792,0.3563573360443115,0.07217098186953666,0.005617380142211914,0.0002960932866857418,0.8619770058597329
"{'n_estimators': 121.56592559814453, 'contamination': 0.0004080917569808662, 'max_samples': 0.4582858383655548, 'max_features': 0.8453795313835144}","{'roc_auc': [0.8417553191489362, 0.928191489361702, 0.9301075268817205], 'fit_time': [0.23103642463684082, 0.1826019287109375, 0.1873762607574463], 'score_time': [0.00399017333984375, 0.003988981246948242, 0.0029897689819335938]}",0.900018111797453,0.041205441027025946,0.20033820470174155,0.021794251413471022,0.003656307856241862,0.000471314409210715,0.858812670770427
"{'n_estimators': 82.10118103027344, 'contamination': 0.0037178427446633577, 'max_samples': 0.37398990988731384, 'max_features': 0.6701146364212036}","{'roc_auc': [0.8397606382978723, 0.9368351063829788, 0.9280913978494624], 'fit_time': [0.14615821838378906, 0.12343335151672363, 0.12676000595092773], 'score_time': [0.0019943714141845703, 0.001995563507080078, 0.0032210350036621094]}",0.9015623808434379,0.04384597774012304,0.13211719195048013,0.010020960529703471,0.0024036566416422525,0.0005779739874740995,0.8577164031033149
"{'n_estimators': 149.23374938964844, 'contamination': 0.000396158080548048, 'max_samples': 0.9224913120269775, 'max_features': 0.3920149505138397}","{'roc_auc': [0.8690159574468086, 0.9315159574468085, 0.9112903225806451], 'fit_time': [0.2590291500091553, 0.2896127700805664, 0.3198258876800537], 'score_time': [0.0041501522064208984, 0.007173061370849609, 0.005119800567626953]}",0.903940745824754,0.026039389507283607,0.2894892692565918,0.02482031784910838,0.00548100471496582,0.0012602503140614224,0.8779013563174705
"{'n_estimators': 208.64718627929688, 'contamination': 0.0010956499027088284, 'max_samples': 0.6422894597053528, 'max_features': 0.7932833433151245}","{'roc_auc': [0.8643617021276596, 0.9148936170212766, 0.9381720430107527], 'fit_time': [0.3638596534729004, 0.3151679039001465, 0.3141772747039795], 'score_time': [0.0063021183013916016, 0.006943225860595703, 0.006024599075317383]}",0.9058091207198963,0.03081003797581719,0.3310682773590088,0.02319053107244564,0.0064233144124348955,0.0003846948276722812,0.8749990827440791
"{'n_estimators': 115.60113525390625, 'contamination': 0.0008784208912402391, 'max_samples': 0.5453821420669556, 'max_features': 0.6741166710853577}","{'roc_auc': [0.8497340425531915, 0.922872340425532, 0.941532258064516], 'fit_time': [0.21519851684570312, 0.2180016040802002, 0.24176502227783203], 'score_time': [0.002991914749145508, 0.006093740463256836, 0.004553556442260742]}",0.9047128803477466,0.03961525451559798,0.22498838106791177,0.011917944236202424,0.004546403884887695,0.0012663251450524846,0.8650976258321486
"{'n_estimators': 218.1239471435547, 'contamination': 0.0022951713763177395, 'max_samples': 0.7767804861068726, 'max_features': 0.920123279094696}","{'roc_auc': [0.8623670212765958, 0.9348404255319149, 0.9368279569892474], 'fit_time': [0.3540983200073242, 0.33776307106018066, 0.3215608596801758], 'score_time': [0.0076787471771240234, 0.006361484527587891, 0.006078243255615234]}",0.9113451345992528,0.034642259922515996,0.33780741691589355,0.013283399566159731,0.00670615832010905,0.000697377572591033,0.8767028746767368
"{'n_estimators': 111.1207275390625, 'contamination': 0.002024540677666664, 'max_samples': 0.4188356101512909, 'max_features': 0.890555202960968}","{'roc_auc': [0.8264627659574468, 0.928191489361702, 0.926747311827957], 'fit_time': [0.22622323036193848, 0.16561484336853027, 0.2749171257019043], 'score_time': [0.003025531768798828, 0.0030317306518554688, 0.006867647171020508]}",0.8938005223823686,0.04761863425483638,0.22225173314412436,0.04471075055982607,0.004308303197224935,0.0018097312486831801,0.8461818881275323
"{'n_estimators': 219.93141174316406, 'contamination': 0.002780296141281724, 'max_samples': 0.5279304385185242, 'max_features': 0.7206820249557495}","{'roc_auc': [0.8277925531914894, 0.9215425531914894, 0.9415322580645161], 'fit_time': [0.37021565437316895, 0.34259986877441406, 0.33910036087036133], 'score_time': [0.006516933441162109, 0.006069660186767578, 0.009430646896362305]}",0.8969557881491649,0.04958199859885747,0.35063862800598145,0.013916575487017819,0.007339080174763997,0.0014901905592232798,0.8473737895503074
"{'n_estimators': 162.57652282714844, 'contamination': 0.0007519595674239099, 'max_samples': 0.6581212282180786, 'max_features': 0.9483038187026978}","{'roc_auc': [0.8557180851063829, 0.9135638297872339, 0.9361559139784946], 'fit_time': [0.3068726062774658, 0.34355807304382324, 0.2916867733001709], 'score_time': [0.004991292953491211, 0.005388021469116211, 0.004513978958129883]}",0.9018126096240371,0.03387358321669679,0.31403915087382,0.021774257819155884,0.004964431126912435,0.00035733154170712155,0.8679390264073403
"{'n_estimators': 90.16912078857422, 'contamination': 0.004745095036923885, 'max_samples': 0.7150278091430664, 'max_features': 0.4612286686897278}","{'roc_auc': [0.8769946808510638, 0.9355053191489362, 0.9415322580645161], 'fit_time': [0.15552234649658203, 0.14340686798095703, 0.13488411903381348], 'score_time': [0.0019948482513427734, 0.005171775817871094, 0.0033111572265625]}",0.918010752688172,0.029106924833369702,0.14460444450378418,0.008467969073603723,0.003492593765258789,0.001303305183989909,0.8889038278548023
"{'n_estimators': 37.25491714477539, 'contamination': 0.002327373716980219, 'max_samples': 0.9101769328117371, 'max_features': 0.4038357734680176}","{'roc_auc': [0.855718085106383, 0.9248670212765957, 0.9348118279569892], 'fit_time': [0.0768587589263916, 0.05665874481201172, 0.06609725952148438], 'score_time': [0.000997304916381836, 0.001995086669921875, 0.0019943714141845703]}",0.9051323114466561,0.03517621467775628,0.06653825441996257,0.008252514765437643,0.0016622543334960938,0.0004701903326584075,0.8699560967688997
"{'n_estimators': 122.45298767089844, 'contamination': 0.00319839920848608, 'max_samples': 0.6273030042648315, 'max_features': 0.8538624048233032}","{'roc_auc': [0.8716755319148937, 0.922872340425532, 0.9422043010752688], 'fit_time': [0.21916937828063965, 0.2008357048034668, 0.18268036842346191], 'score_time': [0.004343986511230469, 0.004683494567871094, 0.003987550735473633]}",0.9122507244718981,0.02975668959992286,0.2008951505025228,0.01489663520022012,0.0043383439381917315,0.00028414589378919345,0.8824940348719753
"{'n_estimators': 152.03872680664062, 'contamination': 0.0010072806617245078, 'max_samples': 0.5127954483032227, 'max_features': 0.6944794654846191}","{'roc_auc': [0.8351063829787235, 0.9248670212765958, 0.9240591397849462], 'fit_time': [0.49967241287231445, 0.2566196918487549, 0.22667813301086426], 'score_time': [0.005912303924560547, 0.005079746246337891, 0.006093263626098633]}",0.8946775146800885,0.04212444236831445,0.32765674591064453,0.12224610831327602,0.0056951045989990234,0.0004413509790310924,0.852553072311774
"{'n_estimators': 48.22113800048828, 'contamination': 0.0042559257708489895, 'max_samples': 0.8972426056861877, 'max_features': 0.8163907527923584}","{'roc_auc': [0.8331117021276595, 0.9315159574468085, 0.9206989247311828], 'fit_time': [0.08792853355407715, 0.08143424987792969, 0.07733798027038574], 'score_time': [0.002475261688232422, 0.001994609832763672, 0.0019948482513427734]}",0.895108861435217,0.044060472616981906,0.08223358790079753,0.004360363950389035,0.0021549065907796225,0.00022652528270791203,0.8510483888182351
"{'n_estimators': 207.05032348632812, 'contamination': 0.001868274062871933, 'max_samples': 0.5196401476860046, 'max_features': 0.48475682735443115}","{'roc_auc': [0.8351063829787234, 0.9215425531914894, 0.9354838709677419], 'fit_time': [0.3678915500640869, 0.40307092666625977, 0.3601200580596924], 'score_time': [0.006982088088989258, 0.011049032211303711, 0.0053195953369140625]}",0.8973776023793182,0.044398713641743984,0.3770275115966797,0.01868678005718508,0.007783571879069011,0.002406711992702133,0.8529788887375742
"{'n_estimators': 44.13715362548828, 'contamination': 0.0006215439061634243, 'max_samples': 0.7443358898162842, 'max_features': 0.5128828883171082}","{'roc_auc': [0.8125000000000001, 0.9434840425531915, 0.9388440860215054], 'fit_time': [0.07247138023376465, 0.08290910720825195, 0.07264900207519531], 'score_time': [0.000997781753540039, 0.001993417739868164, 0.0019943714141845703]}",0.8982760428582323,0.060682394181876466,0.07600982983907063,0.004879064701512057,0.001661856969197591,0.0004695722496142233,0.8375936486763558
"{'n_estimators': 212.63851928710938, 'contamination': 0.0037629567086696625, 'max_samples': 0.38932642340660095, 'max_features': 0.4172055721282959}","{'roc_auc': [0.8311170212765958, 0.9281914893617021, 0.9260752688172043], 'fit_time': [0.3427734375, 0.31284666061401367, 0.43856048583984375], 'score_time': [0.007019758224487305, 0.006112813949584961, 0.007980585098266602]}",0.8951279264851674,0.045270789600387225,0.36472686131795246,0.05361875341225071,0.007037719090779622,0.0007626201372025969,0.8498571368847802
"{'n_estimators': 223.318603515625, 'contamination': 0.0049597108736634254, 'max_samples': 0.3728010654449463, 'max_features': 0.6923401355743408}","{'roc_auc': [0.8311170212765957, 0.928191489361702, 0.9240591397849462], 'fit_time': [0.40250587463378906, 0.33240532875061035, 0.33844947814941406], 'score_time': [0.005983829498291016, 0.006022453308105469, 0.006980419158935547]}",0.8944558834744146,0.044819100665094806,0.3577868938446045,0.03171722316141352,0.006328900655110677,0.0004609629199048396,0.8496367828093199
"{'n_estimators': 39.75471878051758, 'contamination': 0.0011546689784154296, 'max_samples': 0.9216998815536499, 'max_features': 0.6817861795425415}","{'roc_auc': [0.84375, 0.9122340425531914, 0.9260752688172043], 'fit_time': [0.07294893264770508, 0.07652068138122559, 0.07371950149536133], 'score_time': [0.000997781753540039, 0.001535654067993164, 0.0019927024841308594]}",0.8940197704567986,0.03599242746705953,0.07439637184143066,0.001534701350511418,0.0015087127685546875,0.0004066211916525569,0.858027342989739
"{'n_estimators': 55.2901725769043, 'contamination': 0.0049248975701630116, 'max_samples': 0.34964385628700256, 'max_features': 0.5957044959068298}","{'roc_auc': [0.7652925531914893, 0.9614361702127661, 0.9012096774193549], 'fit_time': [0.13179516792297363, 0.0944066047668457, 0.11765289306640625], 'score_time': [0.001994609832763672, 0.001994609832763672, 0.0029938220977783203]}",0.8759794669412034,0.08203861800041162,0.11461822191874187,0.015413913313427619,0.0023276805877685547,0.0004710331789577517,0.7939408489407918
"{'n_estimators': 244.05718994140625, 'contamination': 0.0029569880571216345, 'max_samples': 0.4805157780647278, 'max_features': 0.8647388219833374}","{'roc_auc': [0.8271276595744681, 0.9281914893617021, 0.9388440860215055], 'fit_time': [0.6164143085479736, 0.3664078712463379, 0.37053942680358887], 'score_time': [0.00598454475402832, 0.007983684539794922, 0.008399724960327148]}",0.8980544116525585,0.050340987767817306,0.4511205355326335,0.11689251754230111,0.007455984751383464,0.0010542372146854287,0.8477134238847412
"{'n_estimators': 142.7713165283203, 'contamination': 0.0007592212641611695, 'max_samples': 0.6909446120262146, 'max_features': 0.31727415323257446}","{'roc_auc': [0.8683510638297873, 0.9361702127659575, 0.9254032258064516], 'fit_time': [0.26419591903686523, 0.2779407501220703, 0.3883943557739258], 'score_time': [0.003988504409790039, 0.003991127014160156, 0.003989696502685547]}",0.9099748341340654,0.029758871985835558,0.3101770083109538,0.05559193693632003,0.003989775975545247,1.0721474936192864e-06,0.8802159621482298
"{'n_estimators': 170.50148010253906, 'contamination': 0.002069587353616953, 'max_samples': 0.6830891370773315, 'max_features': 0.7562077045440674}","{'roc_auc': [0.8563829787234042, 0.9255319148936171, 0.933467741935484], 'fit_time': [0.2902388572692871, 0.2579531669616699, 0.2719147205352783], 'score_time': [0.004068851470947266, 0.005057811737060547, 0.003990650177001953]}",0.9051275451841684,0.034619540795101086,0.27336891492207843,0.013220626829460909,0.004372437795003255,0.00048568298366461507,0.8705080043890673
"{'n_estimators': 162.74208068847656, 'contamination': 0.00323675898835063, 'max_samples': 0.6074399948120117, 'max_features': 0.6754279136657715}","{'roc_auc': [0.8650265957446808, 0.9275265957446809, 0.939516129032258], 'fit_time': [0.31713199615478516, 0.31975865364074707, 0.2573370933532715], 'score_time': [0.003989458084106445, 0.003989458084106445, 0.006456613540649414]}",0.9106897735072065,0.03265763391758505,0.29807591438293457,0.028826648395218493,0.004811843236287435,0.001163028235708617,0.8780321395896215
"{'n_estimators': 6.014638900756836, 'contamination': 0.0027774805203080177, 'max_samples': 0.9693342447280884, 'max_features': 0.46019336581230164}","{'roc_auc': [0.6705452127659575, 0.8646941489361701, 0.9012096774193548], 'fit_time': [0.011462688446044922, 0.011506319046020508, 0.01291036605834961], 'score_time': [0.000997781753540039, 0.0009982585906982422, 0.0]}",0.8121496797071609,0.1012331129897009,0.01195979118347168,0.0006723939082985266,0.0006653467814127604,0.00047047126125170747,0.71091656671746
"{'n_estimators': 210.75909423828125, 'contamination': 0.0042456286028027534, 'max_samples': 0.8006953597068787, 'max_features': 0.8290025591850281}","{'roc_auc': [0.8670212765957447, 0.9341755319148937, 0.928763440860215], 'fit_time': [0.5171823501586914, 0.3308987617492676, 0.5213134288787842], 'score_time': [0.005984783172607422, 0.010373353958129883, 0.0069806575775146484]}",0.9099867497902845,0.0304614138161606,0.45646484692891437,0.08880464613729261,0.007779598236083984,0.0018785842216629896,0.8795253359741239
"{'n_estimators': 239.46839904785156, 'contamination': 0.002074172720313072, 'max_samples': 0.42379727959632874, 'max_features': 0.36351242661476135}","{'roc_auc': [0.8284574468085106, 0.9295212765957447, 0.9193548387096774], 'fit_time': [0.5680227279663086, 0.4693419933319092, 0.5168099403381348], 'score_time': [0.006980419158935547, 0.012568950653076172, 0.007745504379272461]}",0.8924445207046442,0.045435656586464944,0.5180582205454508,0.04029590963198103,0.009098291397094727,0.002473923415945039,0.8470088641181792
"{'n_estimators': 36.48863983154297, 'contamination': 0.0013719829730689526, 'max_samples': 0.3423258364200592, 'max_features': 0.8787223696708679}","{'roc_auc': [0.8184840425531915, 0.973404255319149, 0.9200268817204301], 'fit_time': [0.12243866920471191, 0.13004732131958008, 0.1268599033355713], 'score_time': [0.0059812068939208984, 0.004987478256225586, 0.0029904842376708984]}",0.9039717265309236,0.06425674588182285,0.1264486312866211,0.0031198029077659927,0.004653056462605794,0.0012436462395412592,0.8397149806491008
"{'n_estimators': 44.79216766357422, 'contamination': 0.0022786585614085197, 'max_samples': 0.7089585065841675, 'max_features': 0.4212776720523834}","{'roc_auc': [0.8304521276595744, 0.9488031914893617, 0.9401881720430108], 'fit_time': [0.14152193069458008, 0.10212016105651855, 0.0826268196105957], 'score_time': [0.00304412841796875, 0.002105712890625, 0.0019943714141845703]}",0.9064811637306489,0.05387556888756296,0.10875630378723145,0.02449744639964895,0.002381404240926107,0.0004708161227922002,0.852605594843086
"{'n_estimators': 51.13729476928711, 'contamination': 0.0014436617493629456, 'max_samples': 0.8731113076210022, 'max_features': 0.3292015492916107}","{'roc_auc': [0.8444148936170213, 0.9301861702127661, 0.9126344086021506], 'fit_time': [0.1587662696838379, 0.13387084007263184, 0.12414360046386719], 'score_time': [0.004126548767089844, 0.0028531551361083984, 0.0019943714141845703]}",0.8957451574773126,0.03699651402393042,0.13892690340677896,0.014579783681707054,0.002991358439127604,0.0008759262452910818,0.8587486434533822
"{'n_estimators': 82.99662780761719, 'contamination': 0.0035278592258691788, 'max_samples': 0.6027377843856812, 'max_features': 0.39317432045936584}","{'roc_auc': [0.870345744680851, 0.9255319148936171, 0.948252688172043], 'fit_time': [0.2058696746826172, 0.1603860855102539, 0.18632102012634277], 'score_time': [0.005666494369506836, 0.001994609832763672, 0.0029921531677246094]}",0.9147101159155037,0.032712958297663096,0.18419226010640463,0.01862950948391549,0.0035510857899983725,0.0015502662717470524,0.8819971576178406
"{'n_estimators': 181.35142517089844, 'contamination': 0.003934061154723167, 'max_samples': 0.7085352540016174, 'max_features': 0.42405247688293457}","{'roc_auc': [0.8523936170212767, 0.9261968085106383, 0.9361559139784946], 'fit_time': [0.6672015190124512, 0.3755941390991211, 0.37233710289001465], 'score_time': [0.025205612182617188, 0.005982637405395508, 0.009610891342163086]}",0.9049154465034698,0.03736043249702734,0.4717109203338623,0.13823912301998464,0.013599713643391928,0.008339213285616761,0.8675550140064424
"{'n_estimators': 162.24411010742188, 'contamination': 0.0006736390059813857, 'max_samples': 0.9721366167068481, 'max_features': 0.5595461130142212}","{'roc_auc': [0.8577127659574467, 0.9368351063829787, 0.9220430107526882], 'fit_time': [0.38080763816833496, 0.4736652374267578, 0.3465101718902588], 'score_time': [0.009809732437133789, 0.009622335433959961, 0.009432315826416016]}",0.9055302943643712,0.03434713515946843,0.4003276824951172,0.05371453416464671,0.009621461232503256,0.00015408092610175777,0.8711831592049027
"{'n_estimators': 151.89805603027344, 'contamination': 0.004193837288767099, 'max_samples': 0.6265010237693787, 'max_features': 0.5990516543388367}","{'roc_auc': [0.8636968085106382, 0.9261968085106383, 0.9341397849462365], 'fit_time': [0.33980369567871094, 0.2882652282714844, 0.3091886043548584], 'score_time': [0.003988027572631836, 0.003989219665527344, 0.0039899349212646484]}",0.908011133989171,0.0315022993936117,0.31241917610168457,0.021164133985432088,0.003989060719807942,7.867411722033553e-07,0.8765088345955593
"{'n_estimators': 127.142578125, 'contamination': 0.004774848464876413, 'max_samples': 0.6663685441017151, 'max_features': 0.6665501594543457}","{'roc_auc': [0.8477393617021277, 0.9308510638297872, 0.9334677419354839], 'fit_time': [0.3637056350708008, 0.268634557723999, 0.25043535232543945], 'score_time': [0.005983591079711914, 0.006129741668701172, 0.004986763000488281]}",0.9040193891557996,0.03981032419458345,0.29425851504007977,0.04966541136918644,0.005700031916300456,0.0005078742681434602,0.8642090649612162
"{'n_estimators': 36.78619384765625, 'contamination': 0.0002978612610604614, 'max_samples': 0.6693750619888306, 'max_features': 0.8802493214607239}","{'roc_auc': [0.8251329787234043, 0.9454787234042554, 0.9294354838709676], 'fit_time': [0.09726810455322266, 0.09811210632324219, 0.09899520874023438], 'score_time': [0.001994609832763672, 0.0036754608154296875, 0.0009975433349609375]}",0.900015728666209,0.053353638194772866,0.09812513987223308,0.0007051475605610625,0.0022225379943847656,0.0011050713229455683,0.8466620904714361
"{'n_estimators': 7.241242408752441, 'contamination': 0.003314451314508915, 'max_samples': 0.986428439617157, 'max_features': 0.4433142840862274}","{'roc_auc': [0.7293882978723405, 0.9012632978723405, 0.9247311827956989], 'fit_time': [0.022235870361328125, 0.026058197021484375, 0.026370525360107422], 'score_time': [0.0009975433349609375, 0.001995563507080078, 0.000997781753540039]}",0.85179425951346,0.08708271925649927,0.02488819758097331,0.0018798079703043812,0.0013302961985270183,0.0004704150352493203,0.7647115402569608
"{'n_estimators': 151.83370971679688, 'contamination': 0.002277923282235861, 'max_samples': 0.7976288795471191, 'max_features': 0.31301698088645935}","{'roc_auc': [0.867686170212766, 0.9375, 0.909274193548387], 'fit_time': [0.32317399978637695, 0.45071959495544434, 0.9223694801330566], 'score_time': [0.00997018814086914, 0.013030052185058594, 0.008831262588500977]}",0.9048201212537177,0.028674864456463466,0.5654210249582926,0.2577157600283638,0.010610500971476236,0.0017729370941689149,0.8761452567972542
"{'n_estimators': 127.6195297241211, 'contamination': 0.004644536413252354, 'max_samples': 0.44632476568222046, 'max_features': 0.7507962584495544}","{'roc_auc': [0.8191489361702128, 0.9295212765957447, 0.9213709677419355], 'fit_time': [0.441042423248291, 0.3636157512664795, 0.4639463424682617], 'score_time': [0.005059957504272461, 0.01061558723449707, 0.003989219665527344]}",0.8900137268359644,0.050219324306344536,0.4228681723276774,0.04292850203240153,0.006554921468098958,0.0029044075390835815,0.8397944025296198
"{'n_estimators': 102.67431640625, 'contamination': 0.0006674586911685765, 'max_samples': 0.6877778172492981, 'max_features': 0.5445427298545837}","{'roc_auc': [0.8650265957446809, 0.9368351063829787, 0.9442204301075269], 'fit_time': [0.23433661460876465, 0.2511765956878662, 0.23672795295715332], 'score_time': [0.0036840438842773438, 0.012331724166870117, 0.002991914749145508]}",0.9153607107450622,0.035719071481798995,0.24074705441792807,0.007439136289477245,0.006335894266764323,0.004249097380870168,0.8796416392632632
